категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Сортовой прокат,КРУГ Г/К,Ст3 н/д,КРУГ Г/К 12 Ст3 н/д,"КРУГ Г/К марки Ст3 н/д, размер 12",12,49990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/KRUG_GK/img.jpeg,балашиха;круг г/к;ст3 н/д;12,Ст3 н/д,12,ГОСТ 2590-2006,т
Сортовой прокат,КВАДРАТ Г/К,Ст3,КВАДРАТ Г/К 10 Ст3,"КВАДРАТ Г/К марки Ст3, размер 10",10,54490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/KVADRAT_GK/img.jpg,балашиха;квадрат г/к;ст3;10,Ст3,10,ГОСТ 2591-2006,т
Сортовой прокат,КВАДРАТ Г/К,Ст3,КВАДРАТ Г/К 12 Ст3,"КВАДРАТ Г/К марки Ст3, размер 12 ; 14; 16",12,52990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/KVADRAT_GK/img.jpg,балашиха;квадрат г/к;ст3;12;14;16,Ст3,12 ; 14; 16,ГОСТ 2591-2006,т
Сортовой прокат,КВАДРАТ Г/К,Ст3,КВАДРАТ Г/К 20 Ст3,"КВАДРАТ Г/К марки Ст3, размер 20 ; 25",20,53990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/KVADRAT_GK/img.jpg,балашиха;квадрат г/к;ст3;20;25,Ст3,20 ; 25,ГОСТ 2591-2006,т
Сортовой прокат,КВАДРАТ Г/К,Ст3,КВАДРАТ Г/К 50 Ст3,"КВАДРАТ Г/К марки Ст3, размер 50",50,64990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/KVADRAT_GK/img.jpg,балашиха;квадрат г/к;ст3;50,Ст3,50,ГОСТ 2591-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 20,ПОЛОСА Г/К 4 Ст3 20,"ПОЛОСА Г/К марки Ст3 20, размер 4",4,61990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 20;4,Ст3 20,4,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 25,ПОЛОСА Г/К 4 Ст3 25,"ПОЛОСА Г/К марки Ст3 25, размер 4",4,61490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 25;4,Ст3 25,4,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 30,ПОЛОСА Г/К 4 Ст3 30,"ПОЛОСА Г/К марки Ст3 30, размер 4",4,52990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 30;4,Ст3 30,4,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 40,ПОЛОСА Г/К 4 Ст3 40,"ПОЛОСА Г/К марки Ст3 40, размер 4",4,52990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 40;4,Ст3 40,4,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 40,ПОЛОСА Г/К 5 Ст3 40,"ПОЛОСА Г/К марки Ст3 40, размер 5",5,54990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 40;5,Ст3 40,5,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 40,ПОЛОСА Г/К 6 Ст3 40,"ПОЛОСА Г/К марки Ст3 40, размер 6",6,53990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 40;6,Ст3 40,6,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 40,ПОЛОСА Г/К 8 Ст3 40,"ПОЛОСА Г/К марки Ст3 40, размер 8",8,67990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 40;8,Ст3 40,8,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 40,ПОЛОСА Г/К 10 Ст3 40,"ПОЛОСА Г/К марки Ст3 40, размер 10",10,76990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 40;10,Ст3 40,10,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 50,ПОЛОСА Г/К 4 Ст3 50,"ПОЛОСА Г/К марки Ст3 50, размер 4",4,52490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 50;4,Ст3 50,4,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 50,ПОЛОСА Г/К 5 Ст3 50,"ПОЛОСА Г/К марки Ст3 50, размер 5",5,52990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 50;5,Ст3 50,5,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 50,ПОЛОСА Г/К 6 Ст3 50,"ПОЛОСА Г/К марки Ст3 50, размер 6",6,54490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 50;6,Ст3 50,6,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 50,ПОЛОСА Г/К 8 Ст3 50,"ПОЛОСА Г/К марки Ст3 50, размер 8",8,74490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 50;8,Ст3 50,8,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 60,ПОЛОСА Г/К 5 Ст3 60,"ПОЛОСА Г/К марки Ст3 60, размер 5",5,52990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 60;5,Ст3 60,5,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 60,ПОЛОСА Г/К 6 Ст3 60,"ПОЛОСА Г/К марки Ст3 60, размер 6",6,54490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 60;6,Ст3 60,6,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 80,ПОЛОСА Г/К 8 Ст3 80,"ПОЛОСА Г/К марки Ст3 80, размер 8",8,74490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 80;8,Ст3 80,8,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 100,ПОЛОСА Г/К 4 Ст3 100,"ПОЛОСА Г/К марки Ст3 100, размер 4 ; 5",4,69490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 100;4;5,Ст3 100,4 ; 5,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 100,ПОЛОСА Г/К 6 Ст3 100,"ПОЛОСА Г/К марки Ст3 100, размер 6",6,74490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 100;6,Ст3 100,6,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 100,ПОЛОСА Г/К 8 Ст3 100,"ПОЛОСА Г/К марки Ст3 100, размер 8",8,69490,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 100;8,Ст3 100,8,ГОСТ 103-2006,т
Сортовой прокат,ПОЛОСА Г/К,Ст3 100,ПОЛОСА Г/К 10 Ст3 100,"ПОЛОСА Г/К марки Ст3 100, размер 10",10,66990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/POLOSA_GK/img.png,балашиха;полоса г/к;ст3 100;10,Ст3 100,10,ГОСТ 103-2006,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,10,БАЛКИ ДВУТАВРОВЫЕ  10,"БАЛКИ ДВУТАВРОВЫЕ марки 10, размер ; Б1",1,99990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;10;1,10,; Б1,ГОСТ 19425-89,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,12,БАЛКИ ДВУТАВРОВЫЕ Б1 12,"БАЛКИ ДВУТАВРОВЫЕ марки 12, размер Б1",1,98990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;12;1,12,Б1,ГОСТ 19425-89,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,14,БАЛКИ ДВУТАВРОВЫЕ Б1 14,"БАЛКИ ДВУТАВРОВЫЕ марки 14, размер Б1",1,99990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;14;1,14,Б1,ГОСТ 19425-89,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,14,БАЛКИ ДВУТАВРОВЫЕ Б2 14,"БАЛКИ ДВУТАВРОВЫЕ марки 14, размер Б2",2,102990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;14;2,14,Б2,ГОСТ 19425-89,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,16,БАЛКИ ДВУТАВРОВЫЕ Б1 16,"БАЛКИ ДВУТАВРОВЫЕ марки 16, размер Б1",1,102990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;16;1,16,Б1,ГОСТ 19425-89,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,18,БАЛКИ ДВУТАВРОВЫЕ  18,"БАЛКИ ДВУТАВРОВЫЕ марки 18, размер",,99990,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;18,18,,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,18,БАЛКИ ДВУТАВРОВЫЕ Б1 18,"БАЛКИ ДВУТАВРОВЫЕ марки 18, размер Б1 ; Б2",1,101990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;18;1;2,18,Б1 ; Б2,ГОСТ 19425-89,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,20,БАЛКИ ДВУТАВРОВЫЕ  20,"БАЛКИ ДВУТАВРОВЫЕ марки 20, размер",,93990,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;20,20,,ГОСТ 19425-89,т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,20,БАЛКИ ДВУТАВРОВЫЕ Б1 20,"БАЛКИ ДВУТАВРОВЫЕ марки 20, размер Б1 ; Б2",1,93400,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;20;1;2,20,Б1 ; Б2,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,20,БАЛКИ ДВУТАВРОВЫЕ К1 20,"БАЛКИ ДВУТАВРОВЫЕ марки 20, размер К1 ; К2",1,83300,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;20;1;2,20,К1 ; К2,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,20,БАЛКИ ДВУТАВРОВЫЕ Ш1 20,"БАЛКИ ДВУТАВРОВЫЕ марки 20, размер Ш1",1,83800,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;20;1,20,Ш1,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,24,БАЛКИ ДВУТАВРОВЫЕ М 24,"БАЛКИ ДВУТАВРОВЫЕ марки 24, размер М",,133990,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;24,24,М,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,25,БАЛКИ ДВУТАВРОВЫЕ Б1 25,"БАЛКИ ДВУТАВРОВЫЕ марки 25, размер Б1 ; Б2",1,88100,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;25;1;2,25,Б1 ; Б2,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,25,БАЛКИ ДВУТАВРОВЫЕ К1 25,"БАЛКИ ДВУТАВРОВЫЕ марки 25, размер К1 ; К2",1,80900,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;25;1;2,25,К1 ; К2,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,25,БАЛКИ ДВУТАВРОВЫЕ Ш1 25,"БАЛКИ ДВУТАВРОВЫЕ марки 25, размер Ш1",1,82900,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;25;1,25,Ш1,ГОСТ 19425-89,теор.т
Сортовой прокат,БАЛКИ ДВУТАВРОВЫЕ,30,БАЛКИ ДВУТАВРОВЫЕ Б1 30,"БАЛКИ ДВУТАВРОВЫЕ марки 30, размер Б1 ; Б2",1,83300,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/BALKI_DVUTAVROVYE/img.jpg,балашиха;балки двутавровые;30;1;2,30,Б1 ; Б2,ГОСТ 19425-89,теор.т
