категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Сетка,СЕТКА ПЛЕТЕНАЯ,50.00x2.00,Сетка Плетеная 1500 50.00x2.00,"СЕТКА ПЛЕТЕНАЯ марки 50.00x2.00, размер 1500 ; 1800; 2000",1500,107,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_ПЛЕТЕНАЯ/сетка_плетеная.webp,метизы;сетка плетеная;50.00x2.00;1500;1800;2000;сетка;плетеная,50.00x2.00,1500 ; 1800; 2000,,м2
Сетка,СЕТКА ПЛЕТЕНАЯ,50.00x2.00 оцинк,Сетка Плетеная 1500 50.00x2.00 оцинк,"СЕТКА ПЛЕТЕНАЯ марки 50.00x2.00 оцинк, размер 1500 ; 1800; 2000",1500,117,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_ПЛЕТЕНАЯ/сетка_оцинкованная.webp,метизы;сетка плетеная;50.00x2.00 оцинк;1500;1800;2000;сетка;плетеная;50.00x2.00;оцинк,50.00x2.00 оцинк,1500 ; 1800; 2000,,м2
Сетка,СЕТКА ПЛЕТЕНАЯ,50.00x3.00,Сетка Плетеная 1500 50.00x3.00,"СЕТКА ПЛЕТЕНАЯ марки 50.00x3.00, размер 1500 ; 1800; 2000",1500,214,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_ПЛЕТЕНАЯ/сетка_плетеная.webp,метизы;сетка плетеная;50.00x3.00;1500;1800;2000;сетка;плетеная,50.00x3.00,1500 ; 1800; 2000,,м2
Сетка,СЕТКА ПЛЕТЕНАЯ,50.00x3.00 оцинк,Сетка Плетеная 1500 50.00x3.00 оцинк,"СЕТКА ПЛЕТЕНАЯ марки 50.00x3.00 оцинк, размер 1500 ; 1800; 2000",1500,225,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_ПЛЕТЕНАЯ/сетка_оцинкованная.webp,метизы;сетка плетеная;50.00x3.00 оцинк;1500;1800;2000;сетка;плетеная;50.00x3.00;оцинк,50.00x3.00 оцинк,1500 ; 1800; 2000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,2.00x0.40,Сетка Тканая 1000 2.00x0.40,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 2.00x0.40, размер 1000",1000,199,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;2.00x0.40;1000;сетка;тканая,2.00x0.40,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,5.00x0.70,Сетка Тканая 1000 5.00x0.70,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 5.00x0.70, размер 1000",1000,121,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;5.00x0.70;1000;сетка;тканая,5.00x0.70,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,5.00x1.00,Сетка Тканая 1000 5.00x1.00,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 5.00x1.00, размер 1000",1000,274,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;5.00x1.00;1000;сетка;тканая,5.00x1.00,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,5.00x1.20,Сетка Тканая 1000 5.00x1.20,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 5.00x1.20, размер 1000",1000,336,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;5.00x1.20;1000;сетка;тканая,5.00x1.20,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,10.00x0.80,Сетка Тканая 1000 10.00x0.80,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 10.00x0.80, размер 1000",1000,118,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;10.00x0.80;1000;сетка;тканая,10.00x0.80,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,10.00x1.00,Сетка Тканая 1000 10.00x1.00,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 10.00x1.00, размер 1000",1000,159,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;10.00x1.00;1000;сетка;тканая,10.00x1.00,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,12.00x0.80 оцинк,Сетка Тканая 1000 12.00x0.80 оцинк,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 12.00x0.80 оцинк, размер 1000",1000,129,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;12.00x0.80 оцинк;1000;сетка;тканая;12.00x0.80;оцинк,12.00x0.80 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,14.00x0.80,Сетка Тканая 1000 14.00x0.80,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 14.00x0.80, размер 1000",1000,89,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;14.00x0.80;1000;сетка;тканая,14.00x0.80,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ ТКАНАЯ,14.00x0.80 оцинк,Сетка Тканая 1000 14.00x0.80 оцинк,"СЕТКА СТАЛЬНАЯ ТКАНАЯ марки 14.00x0.80 оцинк, размер 1000",1000,122,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_ТКАНАЯ/сетка_тканая.webp,метизы;сетка стальная тканая;14.00x0.80 оцинк;1000;сетка;тканая;14.00x0.80;оцинк,14.00x0.80 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,6.00x0.60 оцинк,Сетка Сварная 0 6.00x0.60 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 6.00x0.60 оцинк, размер 0",0,142,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp;https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_сварная_нержавеющая.webp,метизы;сетка стальная сварная;6.00x0.60 оцинк;сетка;сварная;6.00x0.60;оцинк,6.00x0.60 оцинк,0,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,12.50x0.80 оцинк,Сетка Сварная 1000 12.50x0.80 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 12.50x0.80 оцинк, размер 1000",1000,103,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;12.50x0.80 оцинк;1000;сетка;сварная;12.50x0.80;оцинк,12.50x0.80 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,12.50x1.20 оцинк,Сетка Сварная 1000 12.50x1.20 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 12.50x1.20 оцинк, размер 1000",1000,191,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;12.50x1.20 оцинк;1000;сетка;сварная;12.50x1.20;оцинк,12.50x1.20 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,20.00x0.60 оцинк,Сетка Сварная 1000 20.00x0.60 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 20.00x0.60 оцинк, размер 1000",1000,38,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;20.00x0.60 оцинк;1000;сетка;сварная;20.00x0.60;оцинк,20.00x0.60 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,20.00x0.80 оцинк,Сетка Сварная 1000 20.00x0.80 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 20.00x0.80 оцинк, размер 1000",1000,49,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;20.00x0.80 оцинк;1000;сетка;сварная;20.00x0.80;оцинк,20.00x0.80 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,20.00x0.80 оцинк,Сетка Сварная 1000 20.00x0.80 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 20.00x0.80 оцинк, размер 1000",1000,50,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;20.00x0.80 оцинк;1000;сетка;сварная;20.00x0.80;оцинк,20.00x0.80 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,20.00x1.00 оцинк,Сетка Сварная 1000 20.00x1.00 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 20.00x1.00 оцинк, размер 1000",1000,86,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;20.00x1.00 оцинк;1000;сетка;сварная;20.00x1.00;оцинк,20.00x1.00 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,20.00x1.00 оцинк,Сетка Сварная 1000 20.00x1.00 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 20.00x1.00 оцинк, размер 1000",1000,87,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;20.00x1.00 оцинк;1000;сетка;сварная;20.00x1.00;оцинк,20.00x1.00 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,20.00x1.20 оцинк,Сетка Сварная 1000 20.00x1.20 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 20.00x1.20 оцинк, размер 1000",1000,111,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;20.00x1.20 оцинк;1000;сетка;сварная;20.00x1.20;оцинк,20.00x1.20 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,20.00x1.20 оцинк,Сетка Сварная 1000 20.00x1.20 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 20.00x1.20 оцинк, размер 1000",1000,112,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;20.00x1.20 оцинк;1000;сетка;сварная;20.00x1.20;оцинк,20.00x1.20 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x0.80 оцинк,Сетка Сварная 1000 25.00x0.80 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x0.80 оцинк, размер 1000",1000,36,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x0.80 оцинк;1000;сетка;сварная;25.00x0.80;оцинк,25.00x0.80 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x1.00 оцинк,Сетка Сварная 1000 25.00x1.00 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x1.00 оцинк, размер 1000",1000,65,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x1.00 оцинк;1000;сетка;сварная;25.00x1.00;оцинк,25.00x1.00 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x1.20 оцинк,Сетка Сварная 1000 25.00x1.20 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x1.20 оцинк, размер 1000",1000,93,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x1.20 оцинк;1000;сетка;сварная;25.00x1.20;оцинк,25.00x1.20 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x1.20 оцинк,Сетка Сварная 1000 25.00x1.20 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x1.20 оцинк, размер 1000",1000,94,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x1.20 оцинк;1000;сетка;сварная;25.00x1.20;оцинк,25.00x1.20 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x1.40 оцинк,Сетка Сварная 1000 25.00x1.40 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x1.40 оцинк, размер 1000",1000,123,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x1.40 оцинк;1000;сетка;сварная;25.00x1.40;оцинк,25.00x1.40 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x1.40 оцинк,Сетка Сварная 1000 25.00x1.40 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x1.40 оцинк, размер 1000",1000,124,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x1.40 оцинк;1000;сетка;сварная;25.00x1.40;оцинк,25.00x1.40 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x1.60 оцинк,Сетка Сварная 1000 25.00x1.60 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x1.60 оцинк, размер 1000",1000,131,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x1.60 оцинк;1000;сетка;сварная;25.00x1.60;оцинк,25.00x1.60 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x1.80 оцинк,Сетка Сварная 1000 25.00x1.80 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x1.80 оцинк, размер 1000",1000,172,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x1.80 оцинк;1000;сетка;сварная;25.00x1.80;оцинк,25.00x1.80 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x2.00,Сетка Сварная 1000 25.00x2.00,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x2.00, размер 1000",1000,187,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x2.00;1000;сетка;сварная,25.00x2.00,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x2.00 оцинк,Сетка Сварная 1000 25.00x2.00 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x2.00 оцинк, размер 1000",1000,204,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x2.00 оцинк;1000;сетка;сварная;25.00x2.00;оцинк,25.00x2.00 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,25.00x2.00 оцинк,Сетка Сварная 1000 25.00x2.00 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 25.00x2.00 оцинк, размер 1000",1000,206,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;25.00x2.00 оцинк;1000;сетка;сварная;25.00x2.00;оцинк,25.00x2.00 оцинк,1000,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,50.00x1.40,Сетка Сварная 1500 50.00x1.40,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 50.00x1.40, размер 1500",1500,47,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;50.00x1.40;1500;сетка;сварная,50.00x1.40,1500,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,50.00x1.40 оцинк,Сетка Сварная 1500 50.00x1.40 оцинк,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 50.00x1.40 оцинк, размер 1500",1500,67,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;50.00x1.40 оцинк;1500;сетка;сварная;50.00x1.40;оцинк,50.00x1.40 оцинк,1500,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,50.00x1.60,Сетка Сварная 1500 50.00x1.60,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 50.00x1.60, размер 1500",1500,63,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;50.00x1.60;1500;сетка;сварная,50.00x1.60,1500,,м2
Сетка,СЕТКА СТАЛЬНАЯ СВАРНАЯ,50.00x1.60,Сетка Сварная 1800 50.00x1.60,"СЕТКА СТАЛЬНАЯ СВАРНАЯ марки 50.00x1.60, размер 1800",1800,73,м2,1,0,0,https://www.kavstal.ru/public/assets/images/products/Сетка/СЕТКА_СТАЛЬНАЯ_СВАРНАЯ/сетка_стальная_сварная.webp,метизы;сетка стальная сварная;50.00x1.60;1800;сетка;сварная,50.00x1.60,1800,,м2
